,zec50_1000,ecs,tcr,deltaco2conc50_1000,f50_1000
1267842,-0.15600994567409,3.2185066647214935,2.1160345177227677,-66.36746716065664,-0.8441064341874696
1268128,-0.14724607640234244,2.7858026043663093,1.9382805735294166,-56.93653757982986,-0.7076424653083486
1270071,-0.014263286598219516,2.724518282048626,1.7057537987829938,-56.24539248724858,-0.6491593562547293
1270458,-0.014215154244148875,2.144875251623527,1.434274730672069,-56.291690546212465,-0.629732316699819
1271364,0.09412064713542811,3.809168494649894,2.1085662750809693,-49.411785302246585,-0.5862265825295156
1272093,0.022679062460793986,3.722179978534148,2.074168845533722,-55.03724745769432,-0.6306294603680707
1275515,0.015510452978515943,3.6931595003908804,2.0187797968525145,-52.86104361792968,-0.6055235424227732
1279384,0.36185026828401745,5.626613815472071,1.9117631466840876,-52.66614103069338,-0.601612169281847
1284899,0.0185379241033492,4.38164688906795,2.160152820428876,-64.6977726658975,-0.7697060858107849
1286023,-0.11027035341038038,2.7775403982473557,2.076703372568271,-55.16483034377052,-0.6046567828552378
1286531,0.21509548014238478,6.0985950723138185,2.248194899446532,-60.73766763360891,-0.7017349934236217
1291125,-0.16565449265908327,2.6199325661178063,2.2244721296842833,-66.10234702101275,-0.7557713013192418
1293780,-0.07462179108103983,2.9126092050287347,1.7400784572509573,-53.48334911894773,-0.5847335059431802
1294235,0.05007157182378874,2.6608902589374894,1.5662536514804855,-52.63739855566587,-0.5868145494005148
1296124,-0.25144558042653986,2.8185108876503335,1.9551027239570855,-76.07417950783514,-0.8954589774269559
1298813,-0.05790251444681083,3.7038124188021526,2.189763829088368,-63.74496528718032,-0.7776655089135538
1299583,-0.03508107042784836,2.0765355188315944,1.4591878038244803,-53.99451313339034,-0.6336473084751182
1302431,0.17631054841757576,3.789812893502769,1.941807682806035,-70.34950646204555,-0.8477431876489043
1302848,0.46364353134010017,3.4213164650392525,2.013097760824816,-46.06158293065272,-0.5377959270427546
1304055,0.1156108939355931,2.9977384593410816,1.900780216550157,-52.79100752322137,-0.6828734434711583
1304504,-0.4208514582096201,2.4542937909826454,2.1737939468009224,-77.58128340077502,-0.885933622317129
1305129,0.0826062543001651,3.5412623684209,1.7652934041823025,-64.46539524220884,-0.714539543166302
1305491,0.21146313417084417,3.9193885177232994,2.189868400495729,-69.7825279809565,-0.7838509355175161
1309199,0.05778852048169836,3.5113607342248274,1.896171612535226,-63.366819473820726,-0.6621162461675847
1309718,0.010944550184189605,3.4866904731265502,1.9210638937802071,-59.93422124457413,-0.6889658837557575
1309861,0.005434856402901422,3.909445002584369,1.905473293004924,-60.895649485672664,-0.658831931098979
1309870,-0.04601365210209396,3.500525170079761,1.9758353320036883,-61.30632852551628,-0.7945883456435916
1312826,0.11916879533952285,5.823081383239826,2.460225743820855,-56.76213246022223,-0.6743727158977433
1313857,0.06752161649736022,2.9438422898510668,2.203338277469978,-66.93391659442716,-0.7548387493932194
1314292,0.08148651931920425,3.2918671062882177,2.2711734073593806,-56.97204999659181,-0.6334448295644672
1314429,-0.014913115870764715,3.6248198254947837,1.8534692203440895,-61.73134542225944,-0.726144164118173
1314492,-0.01769846023465238,3.201596188715587,1.6981845774025761,-65.52371456475123,-0.8285766308405291
1314647,0.0983384702898602,2.972818589244732,2.031563148038029,-64.50523584255131,-0.7943901378706153
1314854,0.09046404142301112,4.08391259169601,2.334628319591167,-60.85277242354027,-0.8022933070738456
1315170,-0.11277354044272792,2.9793695795795836,1.7690468086739881,-69.74097883985917,-0.8386776735880854
1315319,-0.04447403777600556,2.5513716773591435,1.5789670027636316,-67.29497050267162,-0.7513261790888284
1318413,-0.11200600075760692,1.861935878226027,1.4743328211363897,-52.73977916671697,-0.6456791915657085
1319114,0.05781294145685445,4.9936104527526535,2.3470963051232587,-54.317374210244225,-0.6300070395758497
1320965,-0.1396728088210597,2.7073131996670967,2.025087240551565,-51.01558236744086,-0.6152267048400812
1323838,-0.09322111295411162,3.2113320690515286,2.067055810108047,-61.15992509610044,-0.7056083455047193
1323964,-0.0005522926718593002,3.306414295454031,2.0705314667267234,-61.62196997583487,-0.6855633595698469
1325564,-0.05061957803218253,3.153473199654508,2.098047408385297,-60.84159797373144,-0.8042138258061877
1325724,0.07602637281848912,3.184024550419881,1.6993741444832933,-62.277233454025406,-0.7933137928693927
1327919,0.06212142726207648,1.8168745440573375,1.2658249262018557,-53.987966340477044,-0.7090989445776699
1329534,0.1994646004546834,4.871071188831683,2.327930273971976,-52.15799297509551,-0.584564869409046
1331531,-0.05498192434431992,1.8169744599194644,1.220933418592854,-56.06623685007628,-0.6403268319263344
1331536,0.05350532952970566,3.606715251212013,1.6244647316088674,-52.63790902632422,-0.5905649681236467
1333429,0.009913848320187046,2.027631841485713,1.2965639381188332,-61.96543139147843,-0.7738731306933806
1335412,-0.1177191866293048,3.289076402965308,2.0658245361230003,-71.3592292358208,-0.856379480266233
1335637,0.025464645037497347,2.4217871956452965,1.6613910690997113,-54.38478296060134,-0.6864925682156056
1338329,0.08384549288575616,3.5221042232201256,2.228122050787123,-55.194029342619956,-0.6613373786203276
1339921,0.0825927062548244,2.141522953693642,1.3846495985402894,-58.30258556946916,-0.6653945298716937
1340048,0.12705380991709792,3.7268266877658167,1.8565534857240653,-56.13879626679034,-0.6468992647468919
1340392,0.09206504636289514,4.70805609211585,2.328260663185435,-57.81877459193197,-0.7083188845439805
1345041,0.2140151001653967,6.616036474832326,2.397186223274146,-69.38546792592587,-0.8226225885111109
1345614,-0.01806159159541898,3.935578096027424,1.955748707500229,-59.40397970766708,-0.7374954942193912
1346702,0.10623918122402065,2.297737930046634,1.628313937006612,-54.89412230826315,-0.6510325559249446
1347259,-0.04757999348268238,3.1796036105538334,2.007933172937091,-64.54703094560728,-0.8115217317570074
1349813,0.04555868479712455,4.318792015421115,2.437279895177265,-54.57590333447922,-0.567115901290935
1351683,-0.07528922022156848,3.339725944863172,2.0304247742407546,-57.47992174893443,-0.6630106631086599
1353092,-0.03198775048152114,3.4729608135902357,1.7423039297717364,-75.10504827482248,-0.8809394851413721
1354565,-0.05868051265599461,2.2963738755026855,1.4961604317298696,-55.68344350181201,-0.5811952088111352
1355766,0.1782772095120675,3.6191411087414513,1.9885164206359542,-56.46452000269301,-0.5859411074033627
1356175,-0.05489026485941251,3.736587786749383,1.9347914975633762,-61.64535671169858,-0.8100022322052598
1357870,-0.007139024629301272,3.6448870251400267,2.4042742146176774,-53.61558379062535,-0.6715248481160918
1359912,0.07186917002195936,3.4260529341324517,1.7786185130880034,-61.74968121479225,-0.7145160895079972
1362040,-0.0180318458254638,2.031639566426729,1.4048437633070263,-50.54401826637445,-0.50617135041702
1362415,0.1794511376712551,3.5435558030649057,1.8177403206522205,-54.147674108574336,-0.5812126524994028
1362530,-0.06930286227506821,2.4786201506874304,1.7204296866552133,-51.923569688201326,-0.6032532213186967
1365379,-0.09843218089817785,3.031224832264854,1.8629564213760859,-60.808994319100805,-0.7686551101311685
1370685,0.32751892231917523,3.741036512525521,2.2356513930361963,-59.39932495821256,-0.7429063696933178
1375961,0.45182572626425843,6.205665219525702,2.3024474467508727,-50.978170757424095,-0.6214828063738946
1375975,-0.32688678770132995,4.845814137941742,2.9321118861394546,-77.96810724273234,-0.9934200426598574
1376248,0.029354722690796198,3.354619884318868,1.8389926180794507,-57.4573081051189,-0.7625720064643193
1377318,-0.13161476968264285,3.252674125591665,2.159861371326644,-64.23268974672527,-0.8828043758233144
1384831,-0.03451698380832502,2.8594261938970233,2.0529710404678627,-65.84657344338939,-0.8166502730499676
1388927,0.22955956660235888,4.839449453732172,2.257665262428308,-70.9360872107984,-0.8391551149282281
1389474,-0.15622433869533947,2.3449763064339213,1.7756898261335492,-63.45570446328759,-0.6569033312556045
1390225,-0.08410533437379275,2.534689287995268,1.7765362515677716,-61.38414657306231,-0.6723004601080085
1390627,0.017671310911927973,2.145481211005978,1.24067618435544,-51.046427440415926,-0.6205566598121268
1390648,-0.02657494259418991,3.553949752248181,2.3472478024621277,-58.28672435153737,-0.6632199299280943
1392911,0.006266059679777669,3.8211426646278093,2.079370778973632,-62.20590871032209,-0.6689051170360383
1394414,0.11633091856963729,3.7233455716319837,2.2921117272453815,-57.202956174878864,-0.7029595488759348
1395236,0.1516602946656076,4.7512499577755625,1.8211739683141646,-57.903925528525804,-0.6555154350268504
1399388,0.16035039835817133,3.50863991498382,1.8107699589432016,-54.434583881740764,-0.633648026628709
1403768,-0.1088030792537471,2.3149640264215208,1.5295354290165566,-52.585872589053906,-0.5961343986865337
1405682,-0.09826851559144822,4.2161131067941815,2.3162442422522287,-67.84983267535085,-0.8165249174774032
1410380,-0.08826668567681506,3.136433717702618,2.0478030845990585,-62.136182343871894,-0.7216104339125393
1410895,0.005914746237538182,4.115938688306932,2.430174093880661,-54.651267301815494,-0.7030968765600831
1412767,0.320810598774369,4.339064249998693,2.268073724843237,-66.10124411892889,-0.8138121197082846
1413992,-0.06298571745473769,2.167494997483252,1.3376780252527272,-67.90504139598215,-0.8414852159206334
1414098,-0.25590084819546055,2.775033116253356,2.0885939505548574,-69.07408335411958,-0.8660879026453876
1415208,0.4967174568482693,4.402260377366517,1.9140313761185568,-55.190684937381434,-0.6261328963217241
1417117,-0.044030550248095324,3.271853502641174,2.004324606317532,-56.17254479906103,-0.6316515726323919
1419079,0.10376940887934083,4.319343405351713,2.5539656004798403,-55.833986430166874,-0.608740133053558
1420431,0.29221441954180216,6.558215930704923,2.5577159850636746,-53.22542493930695,-0.6334122053044826
1425837,0.18628706458407107,3.7129496972037384,1.7756347897032128,-69.48838448177554,-0.863867616426937
1426277,-0.05815419951441614,2.144591122472692,1.7206279046939776,-57.87026037970929,-0.6819690094643742
1428736,0.00683626276419802,3.1896415846003885,1.5935655534271078,-62.58663660000184,-0.7421865044335227
1432173,-0.03995859513185862,2.218267980066198,1.5995203333539494,-53.735885888200016,-0.676212780619891
1437517,-0.03915857903820341,2.0547699365450254,1.3608256248746153,-65.0155125366723,-0.7841498513737237
1437972,0.03764609070391156,2.268308861215798,1.330914565271505,-53.02379638013758,-0.6052374337972641
1438153,0.005126754646409326,3.2025208994679257,1.9599612458433182,-58.441306987892176,-0.7272398606202053
1438191,-0.014929612185342389,3.6218552839484905,2.2392164430567867,-70.9092780955674,-0.809546970722546
1439318,0.04134806305923222,2.4231427802061236,1.619908238669378,-53.037292234127676,-0.6608384428504692
1441827,-0.13963853169174922,2.1689249757063753,1.7373730535415346,-57.34324646165447,-0.647387485937196
1441914,-0.07504259370876332,3.887643362192242,2.389198946430707,-57.788494849072435,-0.665556403326363
1441990,-0.17404023231319288,2.424316613832225,1.6870765454878371,-69.65891566813639,-0.9319560744119753
1442751,0.0780787970883301,3.8298768243120547,1.8570133902645436,-61.464674461712434,-0.7361993292571234
1443147,0.4070487902267095,4.4524540385822,2.287875381571004,-56.14036585142162,-0.6324125361753077
1443646,-0.02658640287218983,2.5727626955425493,1.704549512346098,-55.97462466385275,-0.7017390142937843
1444066,-0.11071207320456478,2.276778413555394,1.5786226050470977,-61.1240360553312,-0.7510155607696474
1444569,-0.07795279115281417,2.6490705898045306,1.88513375933125,-60.885987436086225,-0.7561906864337749
1446671,0.46100311778011216,4.3325815842450135,2.019227068272915,-65.1817469607048,-0.8140707405128831
1448571,-0.21792737308665933,2.2632437058749377,1.8126123086529116,-64.90718145294943,-0.7228585423617435
1448636,0.10299630826921513,3.283981495256121,2.232869874407811,-51.18902281083166,-0.6211149895907151
1450682,0.3377237336113408,2.890233460575789,1.8369299370022312,-50.027204412477204,-0.5668906754452752
1451035,0.19858400691678058,3.462990591327586,1.844142167529662,-57.38073486621204,-0.6760642214683794
1454003,-0.10025423260119615,2.426986704809776,1.9173730246193226,-51.40387935304534,-0.5926393609709102
1454656,0.07198821516740916,2.1985898714394905,1.5577358283951206,-58.66013138624663,-0.6956947954695698
1460352,0.12575913509328496,4.625622017870748,2.2420308909369853,-62.4651357993348,-0.7011442091568783
1466348,0.0698924960685201,2.7030405126830317,1.8305537925304578,-65.80808844062989,-0.8386492879416076
1466457,-0.08741369834638979,3.037551965219805,1.6628935745831095,-54.55397074369574,-0.6315916031197943
1468124,0.20522102335049963,4.032071157777384,2.079838201569324,-61.17356489351499,-0.7461655720098057
1471834,-0.06317819875378738,3.0608984599436924,2.3899934327426835,-74.3212863936979,-0.9734066535872574
1472052,-0.09824810770955317,2.4115251447157875,1.6796327616032654,-68.64828678494337,-0.89469269121127
1472655,0.024932440115588594,2.7715501014222754,1.7717250704580236,-63.54152429301098,-0.7181453704556113
1474785,0.05875409185688807,2.284267923103399,1.4200811399930284,-60.09129956865206,-0.7684445625298384
1475468,0.06039242972409087,1.7710377087379505,1.1573905473286237,-59.3879197140667,-0.6548898125001745
1476923,0.09612371824449029,2.7839265743205193,1.5183612329301426,-65.33135992614132,-0.791583438497109
1478393,-0.05263885039229654,3.1906193003340393,2.1564457328526596,-53.10862739827115,-0.6130683999976982
1478489,0.12545267220421596,4.869567558600709,2.568491107266668,-59.457114230955256,-0.6963033139178845
1478567,0.1709309096331726,3.7324105134247754,2.445417014114639,-53.26738017545006,-0.6405179918102148
1479173,1.999553750287042e-05,3.3611455735276516,1.8228608863591067,-69.5685173413018,-0.81822581248192
1479322,0.15771499705165803,3.075199726682177,2.1929435748703763,-52.573493959438906,-0.5970541654879074
1479965,0.357246978591484,4.1171548566194645,2.2453513138527543,-64.54554845172186,-0.7911631625684361
1481548,-0.11193872644452396,2.9669024373044284,1.9963260240691187,-67.9344354717283,-0.8816026590923842
1482160,-0.08458628582705519,3.2843381269598977,2.0508076270044784,-60.77483871964466,-0.755165551666205
1484389,0.2956395109518728,4.511568368143099,1.8404810465986636,-53.286981891675055,-0.6380681549718701
1485894,0.1840869311970892,2.5980929945799565,1.6707202656773763,-54.62108505258345,-0.6546291639476767
1492261,0.5212135970574527,5.43022837135421,2.2756831756470683,-65.2363135181692,-0.78185231518172
1494463,0.08309398432000381,5.3338125253677475,2.2389323770676572,-57.73065647317867,-0.6390899959586256
1495153,0.14457169777292944,3.516090939189874,1.5386458155175946,-62.51336199702894,-0.6676106509374882
1496511,0.035550306160963885,3.2346510563339317,1.8205764346159927,-57.12129001145354,-0.6782784283843757
1498501,0.20466002949554762,3.2828595751537577,1.7959338128622773,-54.29385434037499,-0.619602617092454
