,zec48_750,zec50_750,zec100_750,zec50_1000,zec100_1000,ecs,tcr
583273,-0.1570120576397922,-0.16118457183221757,-0.24605912512230343,-0.20230646460962687,-0.30998469773552495,3.329411384789518,2.30721889186027
584197,0.18261545743363827,0.18881175982527232,0.3025613457401517,0.27149954517994646,0.44127628546145514,5.055070405303174,2.3952811637905262
585855,-0.006615106296065987,-0.007113754600987399,-0.034054711719969655,0.010806159034379093,-0.010681032118501133,2.766122883766084,2.0223064799644703
587371,-0.05326614347116476,-0.054101929399612114,-0.0671108329768193,-0.059461394215110985,-0.06363766169887408,3.042863451228744,1.8618464478748524
587888,-0.11705655443908314,-0.12045800431329456,-0.18889073589669936,-0.14781656611636085,-0.22913563520967362,2.7417448462464478,1.9436431343042677
588255,0.029535640476265224,0.03143029927991914,0.07763774916674016,0.062350172143266214,0.1342503715061616,3.30589812126824,1.8328460423729915
594908,-0.021624311869351764,-0.021886888954723904,-0.025824212859300033,-0.0194130704226525,-0.012758545065794324,2.271054188230001,1.3490199674495198
595693,-0.0733398695604599,-0.07475055616756343,-0.10383472598598953,-0.09057771900350575,-0.11965530984105555,3.4154618374337065,2.100656877278902
595846,-0.0491584936134708,-0.05097176475207443,-0.1012699336378311,-0.055101172255194175,-0.10660598345464045,2.295665173852245,1.7696662345792202
604277,-0.04588675126460573,-0.047478084617495586,-0.0804056553329664,-0.05117959631942193,-0.08129112441925157,2.9829727340380163,1.7935193768546576
604360,0.05322729363489165,0.05587980082839872,0.10854559355118831,0.0831826381415246,0.16560255008737057,3.960517862885409,2.0138915790174727
608607,-0.057282883444337296,-0.05854389209693589,-0.08212022409836894,-0.06903957708811426,-0.0906208861077018,2.2625378489864287,1.5102243040547672
609666,-0.04566500467292922,-0.04867166579975857,-0.11985042954852543,-0.050964893576073145,-0.13075722952409152,2.8911732745637506,1.842900948571435
610491,-0.06146606597847826,-0.06254618709091009,-0.08012289765043545,-0.06918911818189977,-0.08039267332820321,3.0649531106513375,2.0228915860883414
612854,-0.036455913680061514,-0.03661107197174207,-0.034574290564677757,-0.0347560569877452,-0.020090540268807633,3.0409786963824925,1.8556261828967364
613653,0.023014724782477236,0.024466451575877013,0.04942562760165492,0.04107065902373108,0.08491331197081653,3.7793774388247012,2.025807372574625
614432,0.04254792134668772,0.04370869112313813,0.06156972159095542,0.07375597392398836,0.11425398194407732,3.6900056535096866,2.1499146183890945
614769,-0.053176363620955014,-0.053939547324661774,-0.060201165512876464,-0.05113896823227293,-0.04938588158329971,3.118151270374731,1.9929718495118556
615598,-0.19792415543810815,-0.20377848245940955,-0.3190036414629214,-0.25431116330981673,-0.3997800452532436,3.7813397826532715,2.529701865276438
617690,-0.06327186819782149,-0.06515339283002497,-0.10002227563898192,-0.07102819164848961,-0.10533634548433679,2.5918415043022414,1.76350603132566
617821,0.06292591013762205,0.06686345724607667,0.16385495580288634,0.1058301025542221,0.2527894171719516,5.586179478032103,2.145140867838439
618747,0.03774882425234738,0.038499122443420575,0.032002203877554924,0.061822207212207214,0.06948280135075091,2.792635703940438,1.7754848529302563
620525,-0.010554014560086866,-0.010667468202377739,-0.01640809565222634,-0.005610380109742241,-0.002381402590093451,2.388874523159334,1.495033756824756
623069,-0.08318610111338276,-0.0871099581184005,-0.17809972059112866,-0.1036815614064106,-0.21192163230993044,2.282753926965828,1.8243627320000273
623454,0.05573034079049455,0.058434294658573416,0.11746335605016123,0.09105312978650226,0.1844481129026554,3.435274924284996,1.6314618911329704
624029,0.04488120105631532,0.0474726380286441,0.10916909222420967,0.07856705874479797,0.17438862543249778,4.12779243982851,1.9133989868078145
625621,-0.052307153163289044,-0.05336748829830873,-0.07235962943441754,-0.0577757940614132,-0.0696382049735913,2.795375650134466,1.6802944229079733
626575,-0.037864688403482116,-0.03820679159318807,-0.0393345449583844,-0.038464143767451775,-0.028932502955926864,2.7680069026685947,1.6259927073338123
626705,-0.024561660210756564,-0.02785422437678675,-0.11446431930367651,-0.02422098956900398,-0.12438316367854663,2.940759143566121,1.8524465061204107
626864,0.14623160821980852,0.15065493942720343,0.22075564866637043,0.2125299215820493,0.32315522150490494,3.7757741248814485,1.9363809205372287
629200,0.06185922257136478,0.06510117962982065,0.13860205693270022,0.10610028028533103,0.2185973150417162,4.329501030531556,2.0947494219323555
630136,-0.02763217680761554,-0.027568576973789227,-0.02203277916215951,-0.02610100769608703,-0.007137313154221614,2.939607366060102,1.7153065867997555
633617,-0.0033194796699227425,-0.00280259903063651,0.008956608698921453,0.0073625598862698816,0.036461191889362476,2.5364878517916534,1.4910686315384418
634371,-0.090344845470407,-0.09408078502094819,-0.17337802357554688,-0.10918615889195449,-0.19442171975633227,3.5629190876666814,2.190761976478641
635380,-0.09463768369316483,-0.09783383799453471,-0.16913889668307336,-0.12240773332833244,-0.21153280283219278,3.6942111996479534,2.4442567278347274
635836,-0.04479163701773048,-0.0463465380940038,-0.08074564869799106,-0.05176664829488464,-0.08660425804879845,2.1472810940449643,1.489186684335476
636788,0.012738729265020288,0.012754516786513626,0.0014038434550412981,0.013389396081127769,-0.005195480733910518,2.844856601760931,1.5724196508194528
636894,-0.026263903970070057,-0.026010903474595004,-0.022857912933907043,-0.02936992170524655,-0.014390451516264058,3.6091475743475083,2.093349645845539
637522,-0.0115741081481473,-0.011889555059551249,-0.02753898234749319,-0.0033702938809130334,-0.009968923147836595,2.1569741163033074,1.5189221324284037
639533,0.0038057162914043596,0.004524706137052914,0.019403779295578127,0.015131259169053557,0.044893282348652974,2.751102581299559,1.4464422456423582
644474,-0.0007702853790463315,-0.0002605909621111735,0.009582836701199082,0.00681913093946851,0.02871822513057709,2.2644199412049733,1.3468244722374665
645572,0.09466093879659332,0.09854436408058231,0.1766642453548355,0.14660739079255602,0.26454327566135705,3.8142634647363085,1.9270796510150647
645923,0.05523353204814985,0.05723923844737988,0.09430923518800882,0.08904436855754949,0.15086924096197318,3.0432863797464655,1.6675599201546614
647303,-0.056214265782045025,-0.057100578400724356,-0.07278623747115454,-0.06321919043941282,-0.07018121411090328,2.9617794409766622,1.8339828803001226
648266,-0.012739189539067608,-0.01151623736323093,0.027514143576292227,0.00013789780818784791,0.06777210106372045,5.391960005378968,2.128756210778501
649766,-0.10196979129929873,-0.10413965089021082,-0.13794333567899186,-0.11794200487979412,-0.14916406745638167,3.722384978262875,2.270266640772806
650175,0.023029896805990546,0.02480365322468403,0.059827961423823295,0.04296366203754909,0.10652099866974463,3.8686103504269145,2.0082626385271305
650192,-0.026074010242465473,-0.02599904410310927,-0.01975004290214577,-0.021174934930726863,-0.0018423897376516063,2.6067252301530512,1.610551943313778
651281,-0.06886174122322364,-0.07045469656153613,-0.1019774423856441,-0.08267052271835795,-0.11201497285992557,2.22969059032566,1.597345384993293
651825,-0.05442452728145608,-0.05489193350510013,-0.06530833756817378,-0.060351924103560606,-0.05459324425645562,4.378574471107878,2.7486181920516
655441,-0.07724337232077427,-0.07920218459449757,-0.11676991851977347,-0.09309441624342751,-0.1313617674883525,2.7352816511111007,1.7274888462256544
657313,-0.06884733201409032,-0.07001110857930493,-0.0944979378937354,-0.08116581723072036,-0.10116346513091523,4.4784622691452345,2.5670159903447725
663324,-0.05803751785196509,-0.05961797517128331,-0.08888821795488933,-0.06725599565198381,-0.0991326240800765,2.2380201881415402,1.5800903125695784
664432,0.004739383358034477,0.005509041405866499,0.02403070684515818,0.019306961225675323,0.05721136722506781,3.094558471963873,1.6322541113124975
665844,0.10046651416068597,0.1036293188972317,0.15425605223842886,0.14979849925148603,0.23128591979462532,3.4091853325697947,1.8879004625021676
666178,0.01894307715001009,0.01585048470592998,-0.07133184888007627,0.0415439076812274,-0.05941230335860981,3.953166597872543,2.236532444695485
667022,0.03409211927780764,0.0328509043394567,-0.025467884119241724,0.0588114004511846,0.0013846410373137275,3.9600416233594355,2.485805746469636
671184,0.02375799251892996,0.024585118364586656,0.024914772598629176,0.03345922521884215,0.03446015936101965,3.8712385233374844,2.160407555110433
671313,-0.055387463480117916,-0.056698522660877826,-0.08020273784850207,-0.06587503277922457,-0.08727448174536123,2.6503530275419296,1.6809630637440147
672602,0.04383089280901831,0.04630512914212215,0.10411509789910722,0.07083444534867533,0.160927928810096,5.695036183903988,2.300212758965723
675356,0.1237864978180141,0.12822396555171212,0.21240703505007152,0.1871199006894193,0.3165872264461198,3.7948480278929595,1.857756219289687
675415,-0.08540667711350935,-0.0886059718572565,-0.1498526605501136,-0.10016548519127055,-0.17043947578674312,2.7622507616265772,1.828024711575331
676000,0.15566823016586007,0.1622231605177289,0.3094796953552428,0.23361070503980574,0.44346418829537937,5.408515299672158,2.002897619022821
676552,-0.1008042947951251,-0.10375404373886732,-0.1675997016083297,-0.13782102843893962,-0.2254733083570637,3.302701531040949,2.188697502408973
678613,-0.0141491977048247,-0.014691151267412161,-0.02832436835879948,-0.018310024766159838,-0.035996457235818013,3.5319828319979756,1.799307478680733
682403,0.016066939043637873,0.01717178117452378,0.0364862160777899,0.03658755508001299,0.07532170213920186,2.609673661627117,1.649783412444184
683257,-0.0304900421985832,-0.03074213475444343,-0.03621254082483394,-0.03236012123399745,-0.027645092042117625,2.5910668356486863,1.65847360121319
687889,-0.0645269549936196,-0.06656815120929571,-0.10619547118519757,-0.07210969992960159,-0.10816731577609695,3.2341548595606913,1.9868703191859582
689501,-0.06427044180173791,-0.06785359280680758,-0.14874374908858146,-0.07283287732922239,-0.16618428867979018,2.454591176319881,1.8899491466520006
691192,-0.030615654770632883,-0.03126783870246719,-0.04216742040021604,-0.03004631636837729,-0.0315026550569375,3.4431921641185967,1.8730728716656588
692169,0.039077577817639764,0.04034248013530606,0.06640652662126079,0.06971138172738867,0.12146957889451349,3.5292276310097224,1.8674150165312142
692216,0.011388332660903222,0.012533300660581448,0.03882039638805579,0.025594410561609715,0.0720098793493571,3.235576625030713,1.5366997428801865
692830,-0.08841258564890175,-0.09111871316822961,-0.14566686866657363,-0.1095108504284994,-0.1692641360110818,2.387274478959505,1.7552236488492934
692871,-0.00872976401278569,-0.007971175977472544,0.011021763499811987,0.0004407897918641268,0.03728009128012033,3.1798134554722464,1.7630022205056106
695187,-0.10295352597743768,-0.10551163762893778,-0.15573228497146063,-0.12661758907968812,-0.18078903103333266,3.196809451074121,2.024459836414641
695947,0.029049989924105013,0.03131760752493995,0.08541887741759124,0.05425609640768969,0.14168951405757424,4.393348340391338,2.03251970932333
698370,0.07349842389254091,0.07581192459916797,0.11214909081398838,0.11214399841625533,0.17323805569250594,2.8630290387809727,1.5616494880649159
702229,-0.05266179997076259,-0.05377608602572148,-0.07424482292988777,-0.06119117523459905,-0.07473363268390831,3.5966559508417433,2.057799107154954
702372,-0.017742437013645862,-0.017392201414778485,-0.006109417336740419,-0.011888012841704487,0.014594415888496748,3.521863360398412,1.8387550352065534
702886,-0.07071259116096584,-0.07195016329288606,-0.09191751348751209,-0.07899663476886598,-0.09224826489479021,3.1393253007896016,2.1225284100364328
709368,-0.037631499908046484,-0.03805686728175339,-0.04624707050235699,-0.037908503459923804,-0.03625584360333356,2.726491939205864,1.8055665360238746
711679,0.07189719749048695,0.07119354293538116,-0.001968273955153421,0.0884207645456554,-0.01033435526376314,4.845081401569542,2.892894388956856
715173,-0.14424863341071448,-0.1488778072373962,-0.2568364410504229,-0.1997644188738359,-0.34759315790904677,2.927082375988385,2.346966155007604
715266,0.0026202037865226124,0.003533344964263163,0.026394658502696178,0.017809953729797323,0.0627720410433017,3.0263108539961543,1.6569663800421175
716253,0.008152681557410002,0.00812509263576855,-0.015840038689674873,0.01840561807913499,-0.0007356578951034365,3.436488818857811,2.190788450578091
717726,0.09482373501556829,0.099535274284277,0.20720631997779138,0.14801433527178842,0.30809263820517785,5.460716847668389,2.2689062746450332
717950,0.16013216382848183,0.16504743953772838,0.23614585238973174,0.21730469779300154,0.31482158748091305,5.378056581590905,2.557216410128336
717987,-0.055891808350384986,-0.05672296460741433,-0.07123742110781595,-0.06712048398324466,-0.07580511639519849,2.784654107167521,1.7443905989507302
721124,-0.08362481305846958,-0.08559356341070812,-0.12580070765607965,-0.10787703585430264,-0.15249334486694122,2.0525315789141736,1.5042342694670887
721469,0.07062415444110948,0.07252195754197754,0.10857958162485937,0.0796393235393762,0.11255514007339218,5.383176555610817,2.041166053963309
722260,-0.142229602169599,-0.1466785329320368,-0.23298381803030455,-0.17741198723718576,-0.2756569602899088,4.158768288937252,2.5322733089910687
726347,0.23319109303924335,0.2414181197741332,0.40409249110874135,0.3319121613124254,0.5640351244575303,4.961329185661196,1.9613581209712252
726566,-0.1048611634580987,-0.10761406535230233,-0.1647657831563829,-0.1315558871116722,-0.19656974657590887,3.4432270795137336,2.290585666054948
727873,-0.033964050981348026,-0.03427625934994005,-0.036890888659391385,-0.03456443533762643,-0.02650278671749895,3.0403785372718586,1.7461092303782153
729823,-0.0352355403848823,-0.035385801761950164,-0.036572539992524744,-0.034243034046195,-0.02218994544950048,2.948670937868445,1.8901673401831727
730418,0.024525143670898863,0.025524075414414593,0.039321488436750096,0.039727275480795354,0.06317321060027381,3.45182286260773,1.8164045799805144
730443,-0.08730751318822061,-0.08893828189614528,-0.11267285356965129,-0.09426565718017765,-0.11770734670688277,2.816747350809729,1.9906456628228235
731833,0.018823285254939925,0.020736926648202925,0.06312355427158356,0.03759219289300342,0.106596439546772,3.830560491572756,1.9951535618802758
733193,0.008416279369136248,0.009458518332092991,0.030069354270090054,0.024544205554230647,0.06547053417513293,2.9710448637545315,1.7449569903713753
734321,0.17196224754650857,0.17816712880712426,0.30089087117816815,0.2572368514841714,0.43804592164180134,4.774120640130011,2.2256989334453365
734819,-0.0030182250857078152,-0.00221159584177677,0.01751662777281271,0.008827457614625445,0.04856994609949328,2.9681056431542205,1.660043616171217
734982,-0.05204988030462343,-0.053040994928414964,-0.06079271968364974,-0.04800398681990492,-0.046531983110108754,4.010142955058761,2.1268453865962016
740897,-0.08037238849693074,-0.08307636180944278,-0.13147763978123006,-0.08652562291753974,-0.1395749221522875,3.523258196229188,2.2489680176109226
743664,0.07037807863677381,0.07247412793530872,0.10137741927915167,0.1104898337603788,0.1672304417346664,3.260427845811365,1.8165000471406787
743962,-0.030954558191371717,-0.03139176438605995,-0.03604251638180789,-0.028523938109091818,-0.025319736761392875,2.504390259844504,1.541447947208025
745652,0.06475723302771663,0.06707804293092545,0.10993681024089774,0.10331493879298193,0.17604570904241812,3.338088457832806,1.7595425263829685
745775,-0.05289904031330539,-0.053932183094724806,-0.07147721265126328,-0.05888393280497617,-0.06963322354497059,2.5262519108773187,1.580745271907355
746032,-0.00468898889162328,-0.003971416839291253,0.009996207918914202,0.002800576193648041,0.031605582333299465,3.5561406077286035,1.864173069035432
746658,0.0623904830570714,0.06488261149202867,0.11282616165569159,0.1038389221853453,0.1796465854424305,3.33061381658335,1.9176459136059165
747497,-0.04156515647675074,-0.0422388504460407,-0.04920128313936867,-0.04169399334183077,-0.036239819857404765,3.4714267192927806,1.8312723602344927
752133,-0.06979265663544854,-0.07102305947955867,-0.08925033367438395,-0.07890561439643506,-0.09093032538131363,3.4284680931962477,2.1188952369280236
752163,-0.05517127571003688,-0.056321581936299436,-0.0812173446697334,-0.0682206377115937,-0.0952595059152257,2.682292701815076,1.6750047639875043
752475,-0.020186821602997673,-0.021867230861836173,-0.06750829173000183,-0.020217972075857293,-0.07137225682867854,2.69305271931863,1.705824210451533
753690,-0.008406818336261557,-0.008900773714091148,-0.023873559949968537,0.0006811929637506875,-0.005395648225677174,2.2504875219380724,1.4826730390372853
754157,0.015316773731339994,0.016505590834194672,0.04325423440724352,0.035552050625905496,0.08443441255576367,3.341022954769906,1.8528278176055977
754492,-0.026823421398065372,-0.027708056787095092,-0.05847115664936453,-0.026227673136884677,-0.05421156622431589,2.32634317784693,1.6041039212526815
756327,0.015885616361951183,0.016213143836223076,0.012790848492532536,0.0331005288500168,0.037810257961363725,2.1324673520787987,1.4041881942417493
758159,0.17177495963324674,0.17848815383900707,0.31982804640250584,0.24681113489307926,0.45024956592477205,5.761960440673966,2.0724812058000763
759477,-0.01309084305184971,-0.012780155681766048,7.609940485486799e-05,-0.004846254389682114,0.019618668318001964,2.5535854075932294,1.4030875998523145
759881,-0.0042694655054478226,-0.003945758345916595,0.0001781770748139344,0.010211696146762872,0.03002817126096513,2.6467459259639083,1.695262165639081
760885,-0.05566807441417343,-0.056804408088570124,-0.08206892097552343,-0.06744609663877066,-0.09286308351779393,2.4155012850672377,1.5987966751459828
761392,0.1402860627716942,0.14606075491961135,0.26925561824896516,0.20564673215326956,0.3853490637716941,5.329814931427522,1.994829086547723
763172,-0.06182220582714182,-0.0629097986502305,-0.08149457430461449,-0.07203434448727086,-0.08348039050961997,2.697644582199893,1.6418052893419754
765754,-0.008383709251886362,-0.007984147764378058,0.01011611892709019,0.013007245083980434,0.04939847576137035,3.7974411349859927,2.087104746085922
767011,0.08132501278535598,0.08413633462607195,0.13611467587010728,0.12479595419924672,0.20522923603197563,2.655051289416761,1.42467852911876
767920,0.15459033064444005,0.1588881254924015,0.22139733167626607,0.22979167074335316,0.33274821935527243,3.5287217854193633,1.9289415921879272
768063,-0.06316975727938923,-0.06457053143280178,-0.09522510466169687,-0.08082031190214645,-0.11870709724916395,2.5898180896662195,1.636433619103968
770951,0.16401740098616746,0.17008109958680917,0.2988736709276547,0.24364375755830436,0.4309669165102512,5.245647728798561,2.116775982151742
772029,-0.1345485065424905,-0.13798502633181742,-0.2063765472292347,-0.17264824561133874,-0.24991807528484888,2.460140525239615,1.9418489555217957
774525,-0.07884747725843733,-0.08107547548202354,-0.11938354985690158,-0.08503439737283625,-0.12636957695512296,3.1328089580807563,2.1535332439900103
776841,-0.0032419966648706833,-0.003324698362616285,-0.009377097833348502,0.004042121225188655,0.007828472178348145,3.3435011341079797,1.8449183156505926
779264,-0.024931723305835485,-0.025410239939893886,-0.04656631903325126,-0.03123050287536966,-0.054195534616057195,3.8799527978504305,2.208694197483926
779483,0.07816674913728616,0.08136678186260982,0.1455267278971064,0.123934587191745,0.22356410685574812,3.5079906579392897,1.8196789896490224
779660,-0.06014600839665918,-0.06108090492202911,-0.07720675715912373,-0.07480541177041156,-0.08468018292915391,3.053401013961702,1.7583178273646283
784384,-0.050455330952684285,-0.05102686561136904,-0.05592921749533519,-0.053147808123636286,-0.046652614728362796,3.507741341723421,2.1066784260956037
785823,-4.870698618675284e-05,0.001863282891872986,0.058244298134636274,0.01951789734903997,0.11287315706561074,6.183524097955704,2.3562007317086393
788525,0.054914655642869015,0.05781947339041538,0.12688141632026806,0.09371482271035325,0.1968806746239864,4.016339721608923,1.8793820310613851
790720,-0.09724137491765839,-0.0996006789097823,-0.14808927539816552,-0.12578952042131375,-0.18858183193803035,3.5402801312821754,2.1330808237063157
791776,-0.04681791367665089,-0.04861095591574527,-0.09022821898701872,-0.0523740925529268,-0.09317057063875267,2.2238115220111934,1.5734269859177898
792576,-0.03242306319086019,-0.0328550444683966,-0.040401622379212965,-0.031086161151173464,-0.02768876167869938,2.6409044009000793,1.6808654500718279
793803,0.062032556602587996,0.06447173960440467,0.1090858654620196,0.0918785154791677,0.16102196964727788,3.2667290059805794,1.5922041136734428
794547,-0.019881164681198715,-0.020138564976436846,-0.026816598040571904,-0.018955908881924444,-0.016557486164420654,2.273254814151296,1.4397208819298062
795523,-0.17838994813446263,-0.1839464862047886,-0.2972257646299862,-0.23471825901006094,-0.380724138308685,2.1808565068853607,1.9029286506766674
795576,-0.04033727535659848,-0.04083382296382854,-0.04840421433146758,-0.04299052896027522,-0.04060631065393494,2.618983638397278,1.6555525398388449
796807,-0.027341148717709762,-0.027961993364948867,-0.04657081686577569,-0.02722501055896842,-0.03884483388948534,1.9713614920037397,1.4080034127086765
798504,-0.10898803189477801,-0.11087159110410028,-0.14408138292350037,-0.13842619594211047,-0.1639840344390473,4.859641065781842,2.6043296711167683
798855,-0.0034065602612529666,-0.0029347264316550437,0.0007511394876265065,-0.0033415623124368743,-0.000753426547866809,4.748325859202217,2.422747772668151
799884,-0.0754735050833617,-0.07800986451234193,-0.1227075457914435,-0.08292187838282583,-0.13308330766417598,2.880440769443643,1.8700132633163082
803117,-0.08361097873330348,-0.08567749412477232,-0.12767510730569542,-0.1062837922859119,-0.15336311890831977,2.563529359444596,1.6729715192416004
804921,0.07276382383393631,0.07534514971453166,0.11964011295742094,0.11005039657586657,0.18230137415325043,3.2315160680088493,1.6818509593103035
805851,-0.039033209356727605,-0.0394367427713207,-0.044843501148136955,-0.04093823879088232,-0.03714267780301572,2.7571919635138835,1.838577679941808
808749,0.08343217256717472,0.08412815478944058,0.09928164175948306,0.14493124831682858,0.1813524235340176,5.223773088063864,2.3749910087393546
809718,0.056928083311933,0.0585984035622138,0.07670379344275235,0.08632854137686463,0.12368608638108403,3.002342939758399,1.7511400958675991
810199,-0.11655710809824416,-0.11932275846321816,-0.1742265572290882,-0.14733160399785739,-0.2063899011801864,2.790555891809441,2.015651381123101
810506,0.03795323226923375,0.04023383266106917,0.09005208443314938,0.0672849471844188,0.1492371917963986,3.6598886648554254,1.9320455896238828
810643,-8.827916071396658e-05,0.0004615608070643873,0.00422801067328038,0.005654793391906221,0.01843461833886484,3.479519873185641,1.9236982090581065
812062,0.10399675996031421,0.10767365371855542,0.17113217308747797,0.14998424644345998,0.2464734934843058,3.47378535834623,1.7375690501655805
813434,0.04459334719939423,0.04654804935810919,0.09125026157750304,0.07566211481905771,0.15222130687785151,4.917182011523915,2.266599461489637
815231,-0.09321101854966862,-0.09698157362443549,-0.17459312271375627,-0.11347451488984683,-0.19959208451130417,3.3586497304287386,2.143864541559516
817037,0.018141635561582214,0.019576807007615438,0.04964179805498792,0.03412195526584472,0.08631750167496044,3.3217682328498794,1.6632948194022399
817302,-0.014596514356193246,-0.014507454670374287,-0.009424225169519906,-0.009398054819964807,0.007404083543504747,2.2159469186200003,1.3065776096685573
822123,-0.13950132541613192,-0.14258154361744158,-0.19654177697020914,-0.17068881992727025,-0.23560866628134347,3.1032174436053266,2.303826228384627
823061,0.00347453853486579,0.004698701519865622,0.036968424301199176,0.017255374505532828,0.07220134110956389,3.402260042059077,1.6277942798106817
825822,-0.023440809588550326,-0.023721178976177093,-0.02994771272741914,-0.022902623774490927,-0.021137511512007823,1.9757622321107697,1.3297695805944727
826318,0.012554846236979333,0.01332554275736153,0.023907804114169373,0.030301498311216868,0.057758152796153706,2.4324920089529725,1.539657767557916
826794,-0.1356639333060139,-0.14140023393664247,-0.2606550632253928,-0.20514957828108327,-0.3683569838572909,2.6931094261551625,1.7898279019030643
829516,-0.08674052857728953,-0.08871493685354626,-0.12518179956370923,-0.10817376526025546,-0.1442923191371599,3.3771040961592984,1.9164508931245052
829814,-0.08516140378903225,-0.08721849944085802,-0.12674945491080125,-0.10190268439896721,-0.14006233055667772,2.5282553439376585,1.8182414987425746
831061,-0.21115223801945326,-0.21790130463890067,-0.3552193406917745,-0.27334390188204605,-0.44094919856544523,2.8102441095717916,2.247145578718836
831751,0.0022534943110599226,0.0026514345116392946,0.0032629895045557245,0.010799549968182776,0.01969156584577747,3.4740223717088456,1.9575758366019802
832462,-0.034308592633060964,-0.035025061065451224,-0.049620439541727346,-0.03862120803815394,-0.04892906318180601,2.0618419325887474,1.2928009932013578
833934,-0.057100086014482354,-0.058095345566610446,-0.07822284076771413,-0.06672201695779822,-0.08111897401249268,3.0245604425037316,1.9521470357130737
834741,-0.04940446530785336,-0.05092493143174748,-0.08287863313797228,-0.05466021096422402,-0.0839781152813106,2.7906982842112624,1.8931822966896454
835981,0.0595764174202178,0.06168564122194442,0.09473264155810535,0.09353283155544956,0.15466654008959302,3.522170649936835,1.9402249036603105
840268,0.029619008709236727,0.03176094738247226,0.08564621033592856,0.060982165995348,0.14256671012948385,3.7443649770561844,1.909925761239356
841421,0.10580383587361397,0.10911047579033384,0.1606518273055273,0.15113787069064766,0.23058753648428398,3.698466952907513,1.8129676152842231
843013,-0.06449222025098034,-0.06503326691929301,-0.0681293184874514,-0.0676008455101842,-0.05591312054364561,3.7661008537221994,2.315395990158305
843446,-0.052187764070959375,-0.05323095014052637,-0.0709734884537434,-0.05846030027355287,-0.07027854655025112,2.8245897618895848,1.6827311861227765
843467,-0.010703938797939738,-0.010224569180882215,-0.0024233760588072695,-0.005407748901583798,0.017918549612755852,2.98701683300183,1.760777517560356
846640,-0.2070152119604476,-0.21456158817866977,-0.36484538089960794,-0.2943265880995538,-0.49923796409983234,4.045735352302329,2.438264231401822
847252,0.0002077252457173273,0.0005858972607042379,0.002091137307601354,0.011253788795366315,0.024923307940223127,2.642422021143131,1.6822791374227597
847997,0.01646181491958143,0.01772191005599666,0.05667443379619286,0.0490895199424366,0.11666430844878661,4.631514486192469,2.266080711038103
850530,-0.09507160180086172,-0.09764902939908904,-0.14141654774976375,-0.1088820360546161,-0.15544858283013774,3.0823698288736967,1.9794740187716802
851152,0.07524272059615633,0.07821250384156642,0.13490132026776513,0.11812618766562477,0.2069871913250203,3.170674003356262,1.7083125091043811
851944,-0.011313866645120574,-0.011274152679226934,-0.011813399391599977,-0.001936171236836648,0.010711375719658411,2.5934446670746656,1.6015366469014878
854982,-0.024361800552382462,-0.026339283254797063,-0.08128555831025763,-0.02113969764236412,-0.07653602108364987,4.073418754481336,2.417745039733696
855634,-0.060106310754299175,-0.06290488895748547,-0.13008774300305403,-0.06473411900001036,-0.13628645389612792,3.4818672142246285,2.2413822435920596
856911,-0.01881880568526184,-0.019224183341462586,-0.02203158502424918,-0.006652489992859056,0.0026467965690284423,3.64962364780401,2.091919013646139
857650,-0.011824640517327456,-0.012878072095417137,-0.0371549111714129,-0.0002167323931638876,-0.020774495611134203,2.8926404571027646,1.792027273619806
858184,-0.0063549773732161086,-0.006748014406497749,-0.01945703561383172,-0.0018640689855509152,-0.011147505985246386,2.8829882499436446,1.6119531235093059
858706,0.12428283012312313,0.1263884331198306,0.15677531973502656,0.19404893267541157,0.2521857208860685,5.364046803855453,2.393755807254838
860016,-0.02727059226972406,-0.027881795533018616,-0.043538405445703754,-0.033842740053384945,-0.05296797101522688,4.159883929696513,2.157034728051758
864752,0.004002604113598762,0.005304458763083719,0.03710972839290805,0.022119583450088243,0.07717243252426109,3.7057392923114714,2.089417661252336
864980,-0.1619032119988537,-0.1663797141266552,-0.25475621451545827,-0.21112744815931883,-0.3140804778181878,3.2504866013090017,2.434489859828091
865055,-0.006006076029021257,-0.005836008812638571,-0.004768896632205033,-7.359207903645526e-05,0.011578184854142748,2.053605720160947,1.2913638814078796
866550,-0.046987192328819205,-0.04770176001895199,-0.05853213051563422,-0.05541693004534021,-0.06000960974065839,2.6763846922978107,1.6310262979240124
866796,-0.037294377339792684,-0.03772074997870978,-0.043660573143897485,-0.038321034217298156,-0.037128318087838785,2.042066562782499,1.4179234871857558
868694,0.016246071710275478,0.017389764051723322,0.036896241215993886,0.029288084977917572,0.06606289000481325,2.8278431831280413,1.5641847389592805
870295,-0.07708139919718593,-0.08021053921027232,-0.14680001778962048,-0.09823459298086501,-0.18055685564175494,2.8529944328593304,1.8454963637954789
871483,-0.07842655406038523,-0.07995065141515734,-0.10888862251845977,-0.086544268937645,-0.11027797651801818,2.7793740297340435,2.0824403870745303
872201,-0.061463600822381004,-0.062256599394168166,-0.06518556509319784,-0.05906544692896132,-0.04711309746349901,4.59571501692321,2.5234281656412483
874217,-0.06017460655770468,-0.06109929927143054,-0.08169840691467556,-0.07483356581732514,-0.09771241078745119,4.276476116283909,2.4241672948896875
876427,0.08232201302288522,0.08586302103737875,0.15772143104000347,0.12537808650712057,0.2338398361224312,3.7307364737440314,1.8393539305686977
877302,0.13027022759143536,0.13466695610707324,0.2137838413384916,0.19512257918939024,0.3155687161059886,3.343711957535799,1.7237883165011971
